CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds
True,10.0,10.0,10.0,10.0,1.4920337635663872,0.9740716158809648,10.0,10.0,10.0,10.0,1.6657312604216297,0.9471903256242976,10.0,10.0,10.0,10.0,1.87869286023424,0.9228758518188817,10.0,10.0,10.0,10.0,1.872227018803512,0.9761564875606076,10.0,10.0,10.0,10.0,1.7672069675274593,0.9724514969482758
True,10.0,10.0,10.0,10.0,1.5626065320917282,0.954230316417592,10.0,10.0,10.0,10.0,1.8008772355235052,0.9378183849765676,10.0,10.0,10.0,10.0,1.6609089738840666,0.9487742069273296,10.0,10.0,10.0,10.0,0.9794925085038038,1.0060144345137718,10.0,10.0,10.0,10.0,1.0758620062693356,0.9894126962578943
True,10.0,10.0,10.0,10.0,2.032047291053072,0.8912628166101959,10.0,10.0,10.0,10.0,1.4564320431509037,0.961338707010162,10.0,10.0,10.0,10.0,1.824056145690872,0.92350651147666,10.0,10.0,10.0,10.0,1.0967938539848574,0.9878208009672802,10.0,10.0,10.0,10.0,1.0638437092455295,0.9943595672193126
True,10.0,10.0,10.0,10.0,1.5599237825827506,0.9534868370850448,10.0,10.0,10.0,10.0,1.4339371393650062,0.9627858190001186,10.0,10.0,10.0,10.0,1.463437517936644,0.9455118488916956,10.0,10.0,10.0,10.0,2.1461081898288352,0.9359160808130884,10.0,10.0,10.0,10.0,2.0565644345468397,0.9699670988319765
True,10.0,10.0,10.0,10.0,1.576243257954665,0.9430217211499776,10.0,10.0,10.0,10.0,1.4237866043599623,0.9208888565395584,10.0,10.0,10.0,10.0,1.864399305828498,0.8899991216290918,10.0,10.0,10.0,10.0,2.2357090575736107,0.8917533848727366,10.0,10.0,10.0,10.0,2.166902069726777,0.8622561727773542
True,10.0,10.0,10.0,10.0,1.6268695491109006,0.9535784718787153,10.0,10.0,10.0,10.0,1.5396897067818736,0.953126368620098,10.0,10.0,10.0,10.0,1.372302046909796,0.9496769397620765,10.0,10.0,10.0,10.0,1.9582462197016213,0.8996752026891516,10.0,10.0,10.0,10.0,1.9464406760771003,0.9413711318950867
True,10.0,10.0,10.0,10.0,1.6683182858540455,0.9674685385020312,10.0,10.0,10.0,10.0,1.896197371738277,0.926692985106742,10.0,10.0,10.0,10.0,1.9679257044710208,0.9512511943807386,10.0,10.0,10.0,10.0,1.3936916980479768,0.898866651176205,10.0,10.0,10.0,10.0,1.2988048719721794,0.9274754340130407
True,10.0,10.0,10.0,2.0249536178107608,1.5389039727289129,0.9374304901038252,10.0,0.7666666666666666,1.2212121212121212,2.271212121212121,1.4250760192252572,0.9838857454061698,0.2666666666666666,0.7666666666666666,1.2212121212121212,2.271212121212121,1.345329503660481,0.9978038658870256,0.2666666666666666,0.7212121212121212,1.121212121212121,1.6666666666666663,1.8345069059174783,0.9077147450859064,0.26666666666666666,0.7212121212121212,1.1212121212121213,1.6666666666666665,1.9809169233691624,0.9083565965154227
True,10.0,10.0,10.0,10.0,1.4746856524136156,0.9769818077806064,10.0,10.0,10.0,10.0,1.6949829253611786,0.9435388251437076,10.0,10.0,10.0,10.0,1.36650304803711,0.9709376937392216,10.0,10.0,10.0,10.0,1.602739662499808,0.9739742673541184,10.0,10.0,10.0,10.0,1.91503268795334,0.9763526465171507
True,10.0,10.0,10.0,10.0,2.120723283461488,0.9040624169548068,10.0,10.0,10.0,10.0,1.7467177550914212,0.9690769041362316,10.0,10.0,10.0,10.0,1.7243769401056386,0.965090068106618,10.0,10.0,10.0,10.0,1.062936789898113,0.9973262180955836,10.0,10.0,10.0,10.0,1.125625260899713,1.0017486990804998
