CF_SHAP_knn_success,SHAP_TRAIN_CA_top1,SHAP_TRAIN_CA_top2,SHAP_TRAIN_CA_top3,SHAP_TRAIN_CA_top5,SHAP_TRAIN_plausibility,SHAP_TRAIN_bds,SHAP_D_LAB_CA_top1,SHAP_D_LAB_CA_top2,SHAP_D_LAB_CA_top3,SHAP_D_LAB_CA_top5,SHAP_D_LAB_plausibility,SHAP_D_LAB_bds,SHAP_D_PRED_CA_top1,SHAP_D_PRED_CA_top2,SHAP_D_PRED_CA_top3,SHAP_D_PRED_CA_top5,SHAP_D_PRED_plausibility,SHAP_D_PRED_bds,INSTANCE_SHAP_CA_top1,INSTANCE_SHAP_CA_top2,INSTANCE_SHAP_CA_top3,INSTANCE_SHAP_CA_top5,INSTANCE_SHAP_plausibility,INSTANCE_SHAP_bds,CF_SHAP_CA_top1,CF_SHAP_CA_top2,CF_SHAP_CA_top3,CF_SHAP_CA_top5,CF_SHAP_plausibility,CF_SHAP_bds
True,10.0,10.0,10.0,10.0,1.362965942647926,0.9124296883421567,10.0,10.0,10.0,10.0,0.5812075932853782,0.9600565240083307,10.0,10.0,10.0,10.0,0.6109710321239211,0.9733992634141119,10.0,10.0,10.0,10.0,0.44253479132392204,0.9956655721240075,10.0,10.0,10.0,10.0,0.5575038959387746,0.9441306924670384
True,10.0,10.0,10.0,10.0,0.5195700965434578,0.9872544108599797,10.0,10.0,10.0,10.0,0.4716917344764858,0.9823309070741434,10.0,10.0,10.0,10.0,0.637650443387055,0.9609345051123551,10.0,10.0,10.0,10.0,0.49728455384984016,0.9368659645532713,10.0,10.0,10.0,10.0,0.5049432521017518,0.8936026770039838
True,10.0,10.0,10.0,10.0,0.49859105996355463,0.9921276760700269,10.0,10.0,10.0,10.0,0.4758043508973815,0.97999090292862,10.0,10.0,10.0,10.0,0.523009134528753,0.9785210958440829,10.0,10.0,10.0,10.0,0.4619294380037779,0.9668236584925023,10.0,10.0,10.0,10.0,0.10935344021930901,0.9790795846733366
True,10.0,10.0,10.0,10.0,0.8512585725591739,0.9135376125954618,10.0,10.0,10.0,10.0,0.6739554263705804,0.98366610603358,10.0,10.0,10.0,10.0,0.6529632734980281,0.9783867048029716,10.0,10.0,10.0,10.0,0.5391447141518371,1.014762790473468,10.0,10.0,10.0,10.0,0.5575038959387747,0.9441306924670382
True,10.0,10.0,10.0,10.0,0.5878344602963115,0.983632869058067,10.0,10.0,10.0,10.0,0.7054647013836736,0.9645784693603014,10.0,10.0,10.0,10.0,0.5282259071450695,0.9898978852335423,10.0,10.0,10.0,0.813227611719793,0.7486632794921154,0.9463936998603948,0.23529411764705868,0.3629536921151523,0.404620358781819,0.5281887734894731,0.7961686820169657,0.9078128913603034
True,10.0,10.0,10.0,10.0,0.6526855157438065,0.9731909584670184,10.0,10.0,10.0,10.0,0.6998227426953302,0.940450433813011,10.0,10.0,10.0,10.0,0.5445497580473782,0.9831127926712739,10.0,10.0,10.0,10.0,0.7437550788322235,0.9575419333107795,10.0,10.0,10.0,10.0,0.73130578474019,0.923241506007682
True,10.0,0.8431372549019609,0.8907563025210096,1.2291217196098205,0.575306827277992,0.927350517480965,10.0,10.0,0.8907563025210096,1.5706504842670412,0.6238831031930387,0.9517498622137056,10.0,10.0,0.8907563025210096,1.5706504842670412,0.722817938124949,0.9653608297185455,10.0,10.0,10.0,1.3600741005622003,0.5068679356698375,0.9546104345215086,10.0,10.0,10.0,1.6619203255368826,0.4160478450702588,0.9681150680684176
True,10.0,10.0,10.0,10.0,0.5352039474457655,0.9630945760958918,10.0,10.0,10.0,10.0,0.5781165886502702,0.9686318404916461,10.0,10.0,10.0,10.0,0.6125067256776544,0.9520795874660996,10.0,10.0,10.0,10.0,0.4931983960171843,0.9693439731242763,10.0,10.0,10.0,10.0,0.40706364711529286,1.003265234212977
True,10.0,10.0,10.0,10.0,0.6596841121009774,0.9895402768215634,10.0,10.0,10.0,10.0,0.44967719928770755,0.9438282251134897,10.0,10.0,10.0,10.0,0.5656465805721343,0.9495091837868955,10.0,10.0,10.0,10.0,0.40895774610419744,0.9908120824765787,10.0,10.0,10.0,10.0,0.14735299050436368,0.9782256965101921
True,10.0,10.0,10.0,1.1531279178337999,0.6481419618976729,0.9666178761972775,10.0,10.0,10.0,1.1531279178337999,0.6391103063968518,0.973605909509535,10.0,10.0,10.0,1.1531279178337999,0.6507679572419763,0.9324062684334624,10.0,10.0,0.8314758527524542,1.1844170292230425,0.1945442892910674,0.9799219089355053,10.0,10.0,0.8314758527524542,1.1844170292230425,0.4057686473620013,0.9896219563700152
